"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Analysis"
"GO:0048670","regulation of collateral sprouting","1/17","12/18842",0.0833333333333333,92.3627450980392,9.51357061330754,0.0107764413975459,0.128364796183342,0.0949195970037765,"DCC",1,"PC1"
"GO:0051081","nuclear membrane disassembly","1/17","12/18842",0.0833333333333333,92.3627450980392,9.51357061330754,0.0107764413975459,0.128364796183342,0.0949195970037765,"LPIN1",1,"PC1"
"GO:0007156","homophilic cell-cell adhesion","2/17","177/18842",0.0112994350282486,12.5237620471918,4.62887934876804,0.010877756806546,0.128364796183342,0.0949195970037765,"CEACAM19/CDH4",2,"PC1"
"GO:0010944","negative regulation of transcription by competitive promoter binding","1/17","13/18842",0.0769230769230769,85.2579185520362,9.13224844137611,0.0116695269257584,0.128364796183342,0.0949195970037765,"DACH1",1,"PC1"
"GO:0030397","membrane disassembly","1/17","13/18842",0.0769230769230769,85.2579185520362,9.13224844137611,0.0116695269257584,0.128364796183342,0.0949195970037765,"LPIN1",1,"PC1"
"GO:0099545","trans-synaptic signaling by trans-synaptic complex","1/17","13/18842",0.0769230769230769,85.2579185520362,9.13224844137611,0.0116695269257584,0.128364796183342,0.0949195970037765,"IL1RAPL1",1,"PC1"
"GO:1905208","negative regulation of cardiocyte differentiation","1/17","13/18842",0.0769230769230769,85.2579185520362,9.13224844137611,0.0116695269257584,0.128364796183342,0.0949195970037765,"EGFR",1,"PC1"
"GO:0070141","response to UV-A","1/17","14/18842",0.0714285714285714,79.1680672268908,8.79225428107749,0.0125618535518283,0.134116259979813,0.0991725280407494,"EGFR",1,"PC1"
"GO:0016358","dendrite development","2/17","195/18842",0.0102564102564103,11.3677224736048,4.37325827583323,0.0130846086921158,0.135706084435372,0.100348126811715,"DCC/IL1RAPL1",2,"PC1"
"GO:0031645","negative regulation of nervous system process","1/17","16/18842",0.0625,69.2720588235294,8.20980622975,0.0143442325155143,0.140728551435992,0.104061999756932,"LPIN1",1,"PC1"
"GO:0048668","collateral sprouting","1/17","16/18842",0.0625,69.2720588235294,8.20980622975,0.0143442325155143,0.140728551435992,0.104061999756932,"DCC",1,"PC1"
"GO:0021515","cell differentiation in spinal cord","1/17","17/18842",0.0588235294117647,65.19723183391,7.95760198212303,0.0152342860609956,0.145527522108985,0.10761060791008,"MDGA2",1,"PC1"
"GO:0021517","ventral spinal cord development","1/17","18/18842",0.0555555555555556,61.5751633986928,7.72651821559881,0.0161235831200646,0.146321516814586,0.108197728832012,"MDGA2",1,"PC1"
"GO:0034163","regulation of toll-like receptor 9 signaling pathway","1/17","18/18842",0.0555555555555556,61.5751633986928,7.72651821559881,0.0161235831200646,0.146321516814586,0.108197728832012,"EGFR",1,"PC1"
"GO:0061003","positive regulation of dendritic spine morphogenesis","1/17","19/18842",0.0526315789473684,58.3343653250774,7.51374291996432,0.0170121242955296,0.150619539494567,0.111375910022081,"IL1RAPL1",1,"PC1"
"GO:0071071","regulation of phospholipid biosynthetic process","1/17","20/18842",0.05,55.4176470588235,7.31696227525392,0.0178999101897532,0.15470636664001,0.11439792226534,"LPIN1",1,"PC1"
"GO:0033138","positive regulation of peptidyl-serine phosphorylation","1/17","22/18842",0.0454545454545455,50.379679144385,6.96399960130362,0.0196732185416839,0.159083372811626,0.117634507951181,"EGFR",1,"PC1"
"GO:0038128","ERBB2 signaling pathway","1/17","23/18842",0.0434782608695652,48.1892583120205,6.80483722885298,0.0205587422018747,0.159083372811626,0.117634507951181,"EGFR",1,"PC1"
"GO:0046039","GTP metabolic process","1/17","24/18842",0.0416666666666667,46.1813725490196,6.6556005944377,0.0214435129857934,0.159083372811626,0.117634507951181,"MFN1",1,"PC1"
"GO:0038096","Fc-gamma receptor signaling pathway involved in phagocytosis","1/17","25/18842",0.04,44.3341176470588,6.5152894261124,0.0223275314935648,0.159083372811626,0.117634507951181,"PLPP4",1,"PC1"
"GO:0007416","synapse assembly","2/17","264/18842",0.00757575757575758,8.39661319073084,3.6370086576831,0.0231567173342949,0.159083372811626,0.117634507951181,"IL1RAPL1/ADGRL3",2,"PC1"
"GO:0072659","protein localization to plasma membrane","2/17","274/18842",0.0072992700729927,8.09016745384285,3.55269686773771,0.0248166088451552,0.159083372811626,0.117634507951181,"EGFR/WDR72",2,"PC1"
"GO:0046337","phosphatidylethanolamine metabolic process","1/17","28/18842",0.0357142857142857,39.5840336134454,6.13981119138059,0.0249750793545446,0.159083372811626,0.117634507951181,"LPIN1",1,"PC1"
"GO:0034162","toll-like receptor 9 signaling pathway","1/17","29/18842",0.0344827586206897,38.2190669371197,6.02759960339077,0.0258560947500464,0.159083372811626,0.117634507951181,"EGFR",1,"PC1"
"GO:2000279","negative regulation of DNA biosynthetic process","1/17","29/18842",0.0344827586206897,38.2190669371197,6.02759960339077,0.0258560947500464,0.159083372811626,0.117634507951181,"DACH1",1,"PC1"
"GO:0050767","regulation of neurogenesis","2/17","281/18842",0.00711743772241993,7.88863303328449,3.49618550197014,0.0260071245791368,0.159083372811626,0.117634507951181,"DCC/IL1RAPL1",2,"PC1"
"GO:0070372","regulation of ERK1 and ERK2 cascade","2/17","283/18842",0.00706713780918728,7.83288297651216,3.48039757793442,0.0263515459363525,0.159083372811626,0.117634507951181,"DUSP26/EGFR",2,"PC1"
"GO:0033135","regulation of peptidyl-serine phosphorylation","1/17","30/18842",0.0333333333333333,36.9450980392157,5.92095496500189,0.0267363608633323,0.159083372811626,0.117634507951181,"EGFR",1,"PC1"
"GO:0008053","mitochondrial fusion","1/17","32/18842",0.03125,34.6360294117647,5.72261143031642,0.0284946476326127,0.159083372811626,0.117634507951181,"MFN1",1,"PC1"
"GO:0045920","negative regulation of exocytosis","1/17","32/18842",0.03125,34.6360294117647,5.72261143031642,0.0284946476326127,0.159083372811626,0.117634507951181,"IL1RAPL1",1,"PC1"
"GO:0099170","postsynaptic modulation of chemical synaptic transmission","1/17","32/18842",0.03125,34.6360294117647,5.72261143031642,0.0284946476326127,0.159083372811626,0.117634507951181,"DCC",1,"PC1"
"GO:1905207","regulation of cardiocyte differentiation","1/17","32/18842",0.03125,34.6360294117647,5.72261143031642,0.0284946476326127,0.159083372811626,0.117634507951181,"EGFR",1,"PC1"
"GO:1905606","regulation of presynapse assembly","1/17","32/18842",0.03125,34.6360294117647,5.72261143031642,0.0284946476326127,0.159083372811626,0.117634507951181,"IL1RAPL1",1,"PC1"
"GO:0070371","ERK1 and ERK2 cascade","2/17","300/18842",0.00666666666666667,7.38901960784314,3.35216589315597,0.0293545882133689,0.159083372811626,0.117634507951181,"DUSP26/EGFR",2,"PC1"
"GO:0002431","Fc receptor mediated stimulatory signaling pathway","1/17","33/18842",0.0303030303030303,33.5864527629234,5.63015235359795,0.0293726694821737,0.159083372811626,0.117634507951181,"PLPP4",1,"PC1"
"GO:0042059","negative regulation of epidermal growth factor receptor signaling pathway","1/17","33/18842",0.0303030303030303,33.5864527629234,5.63015235359795,0.0293726694821737,0.159083372811626,0.117634507951181,"EGFR",1,"PC1"
"GO:0099174","regulation of presynapse organization","1/17","33/18842",0.0303030303030303,33.5864527629234,5.63015235359795,0.0293726694821737,0.159083372811626,0.117634507951181,"IL1RAPL1",1,"PC1"
"GO:0006654","phosphatidic acid biosynthetic process","1/17","34/18842",0.0294117647058824,32.598615916955,5.54172733270233,0.0302499444366531,0.159083372811626,0.117634507951181,"LPIN1",1,"PC1"
"GO:0050771","negative regulation of axonogenesis","1/17","34/18842",0.0294117647058824,32.598615916955,5.54172733270233,0.0302499444366531,0.159083372811626,0.117634507951181,"DCC",1,"PC1"
"GO:0050775","positive regulation of dendrite morphogenesis","1/17","34/18842",0.0294117647058824,32.598615916955,5.54172733270233,0.0302499444366531,0.159083372811626,0.117634507951181,"IL1RAPL1",1,"PC1"
"GO:0071392","cellular response to estradiol stimulus","1/17","34/18842",0.0294117647058824,32.598615916955,5.54172733270233,0.0302499444366531,0.159083372811626,0.117634507951181,"EGFR",1,"PC1"
"GO:0099560","synaptic membrane adhesion","1/17","35/18842",0.0285714285714286,31.6672268907563,5.45704718848487,0.0311264730917247,0.159083372811626,0.117634507951181,"IL1RAPL1",1,"PC1"
"GO:0006260","DNA replication","2/17","313/18842",0.00638977635782748,7.08212741965796,3.26069843822804,0.0317403332885094,0.159083372811626,0.117634507951181,"DACH1/EGFR",2,"PC1"
"GO:0010770","positive regulation of cell morphogenesis","1/17","36/18842",0.0277777777777778,30.7875816993464,5.37585101204211,0.0320022560426168,0.159083372811626,0.117634507951181,"IL1RAPL1",1,"PC1"
"GO:0033260","nuclear DNA replication","1/17","36/18842",0.0277777777777778,30.7875816993464,5.37585101204211,0.0320022560426168,0.159083372811626,0.117634507951181,"DACH1",1,"PC1"
"GO:0038094","Fc-gamma receptor signaling pathway","1/17","36/18842",0.0277777777777778,30.7875816993464,5.37585101204211,0.0320022560426168,0.159083372811626,0.117634507951181,"PLPP4",1,"PC1"
"GO:0031641","regulation of myelination","1/17","37/18842",0.027027027027027,29.9554848966614,5.29790270551374,0.0328772938841186,0.159083372811626,0.117634507951181,"LPIN1",1,"PC1"
"GO:1901185","negative regulation of ERBB signaling pathway","1/17","37/18842",0.027027027027027,29.9554848966614,5.29790270551374,0.0328772938841186,0.159083372811626,0.117634507951181,"EGFR",1,"PC1"
"GO:0046473","phosphatidic acid metabolic process","1/17","38/18842",0.0263157894736842,29.1671826625387,5.22298802669035,0.0337515872105726,0.159083372811626,0.117634507951181,"LPIN1",1,"PC1"
"GO:0060999","positive regulation of dendritic spine development","1/17","38/18842",0.0263157894736842,29.1671826625387,5.22298802669035,0.0337515872105726,0.159083372811626,0.117634507951181,"IL1RAPL1",1,"PC1"
"GO:1903725","regulation of phospholipid metabolic process","1/17","38/18842",0.0263157894736842,29.1671826625387,5.22298802669035,0.0337515872105726,0.159083372811626,0.117634507951181,"LPIN1",1,"PC1"
"GO:0046839","phospholipid dephosphorylation","1/17","39/18842",0.0256410256410256,28.4193061840121,5.1509120529317,0.0346251366158811,0.159083372811626,0.117634507951181,"PLPP4",1,"PC1"
"GO:0048146","positive regulation of fibroblast proliferation","1/17","39/18842",0.0256410256410256,28.4193061840121,5.1509120529317,0.0346251366158811,0.159083372811626,0.117634507951181,"EGFR",1,"PC1"
"GO:0044786","cell cycle DNA replication","1/17","40/18842",0.025,27.7088235294118,5.08149699584207,0.0354979426935034,0.159083372811626,0.117634507951181,"DACH1",1,"PC1"
"GO:0045740","positive regulation of DNA replication","1/17","40/18842",0.025,27.7088235294118,5.08149699584207,0.0354979426935034,0.159083372811626,0.117634507951181,"EGFR",1,"PC1"
"GO:0019432","triglyceride biosynthetic process","1/17","42/18842",0.0238095238095238,26.3893557422969,4.9500130552132,0.0372413272373172,0.162874720327062,0.120438027210094,"LPIN1",1,"PC1"
"GO:1904861","excitatory synapse assembly","1/17","42/18842",0.0238095238095238,26.3893557422969,4.9500130552132,0.0372413272373172,0.162874720327062,0.120438027210094,"ADGRL3",1,"PC1"
"GO:1990778","protein localization to cell periphery","2/17","348/18842",0.00574712643678161,6.36984448951995,3.03839929829989,0.0385326259303126,0.163269889056221,0.120730235491769,"EGFR/WDR72",2,"PC1"
"GO:0016339","calcium-dependent cell-cell adhesion","1/17","45/18842",0.0222222222222222,24.6300653594771,4.76909366523464,0.0398508439064841,0.163269889056221,0.120730235491769,"CDH4",1,"PC1"
"GO:0061001","regulation of dendritic spine morphogenesis","1/17","45/18842",0.0222222222222222,24.6300653594771,4.76909366523464,0.0398508439064841,0.163269889056221,0.120730235491769,"IL1RAPL1",1,"PC1"
"GO:0071364","cellular response to epidermal growth factor stimulus","1/17","45/18842",0.0222222222222222,24.6300653594771,4.76909366523464,0.0398508439064841,0.163269889056221,0.120730235491769,"EGFR",1,"PC1"
"GO:0090279","regulation of calcium ion import","1/17","45/18842",0.0222222222222222,24.6300653594771,4.76909366523464,0.0398508439064841,0.163269889056221,0.120730235491769,"PLPP4",1,"PC1"
"GO:0090329","regulation of DNA-templated DNA replication","1/17","46/18842",0.0217391304347826,24.0946291560102,4.71266027540557,0.0407192024559114,0.163269889056221,0.120730235491769,"DACH1",1,"PC1"
"GO:0099054","presynapse assembly","1/17","46/18842",0.0217391304347826,24.0946291560102,4.71266027540557,0.0407192024559114,0.163269889056221,0.120730235491769,"IL1RAPL1",1,"PC1"
"GO:0071763","nuclear membrane organization","1/17","47/18842",0.0212765957446809,23.5819774718398,4.65799134017504,0.0415868218195127,0.163269889056221,0.120730235491769,"LPIN1",1,"PC1"
"GO:0001558","regulation of cell growth","2/17","367/18842",0.00544959128065395,6.04007052412246,2.93012646530884,0.0424357596481652,0.163269889056221,0.120730235491769,"DCC/EGFR",2,"PC1"
"GO:0031100","animal organ regeneration","1/17","49/18842",0.0204081632653061,22.6194477791116,4.55358578686954,0.0433198453485284,0.163269889056221,0.120730235491769,"LPIN1",1,"PC1"
"GO:0046460","neutral lipid biosynthetic process","1/17","49/18842",0.0204081632653061,22.6194477791116,4.55358578686954,0.0433198453485284,0.163269889056221,0.120730235491769,"LPIN1",1,"PC1"
"GO:0046463","acylglycerol biosynthetic process","1/17","49/18842",0.0204081632653061,22.6194477791116,4.55358578686954,0.0433198453485284,0.163269889056221,0.120730235491769,"LPIN1",1,"PC1"
"GO:0070849","response to epidermal growth factor","1/17","49/18842",0.0204081632653061,22.6194477791116,4.55358578686954,0.0433198453485284,0.163269889056221,0.120730235491769,"EGFR",1,"PC1"
"GO:0051646","mitochondrion localization","1/17","50/18842",0.02,22.1670588235294,4.50368451123294,0.0441852506924901,0.163269889056221,0.120730235491769,"MFN1",1,"PC1"
"GO:1900087","positive regulation of G1/S transition of mitotic cell cycle","1/17","51/18842",0.0196078431372549,21.7324106113033,4.45521724974818,0.0450499192077214,0.163269889056221,0.120730235491769,"EGFR",1,"PC1"
"GO:0010975","regulation of neuron projection development","2/17","381/18842",0.005249343832021,5.81812567546704,2.85510407329174,0.0454047084585152,0.163269889056221,0.120730235491769,"DCC/IL1RAPL1",2,"PC1"
"GO:0007157","heterophilic cell-cell adhesion","1/17","52/18842",0.0192307692307692,21.314479638009,4.40811511207018,0.0459138514823996,0.163269889056221,0.120730235491769,"CEACAM19",1,"PC1"
"GO:0060998","regulation of dendritic spine development","1/17","52/18842",0.0192307692307692,21.314479638009,4.40811511207018,0.0459138514823996,0.163269889056221,0.120730235491769,"IL1RAPL1",1,"PC1"
"GO:0006644","phospholipid metabolic process","2/17","387/18842",0.00516795865633075,5.72792217662259,2.82408471378142,0.0467006391440113,0.163269889056221,0.120730235491769,"PLPP4/LPIN1",2,"PC1"
"GO:0051965","positive regulation of synapse assembly","1/17","53/18842",0.0188679245283019,20.9123196448391,4.36231376795525,0.0467770481042618,0.163269889056221,0.120730235491769,"IL1RAPL1",1,"PC1"
"GO:0140894","endolysosomal toll-like receptor signaling pathway","1/17","53/18842",0.0188679245283019,20.9123196448391,4.36231376795525,0.0467770481042618,0.163269889056221,0.120730235491769,"EGFR",1,"PC1"
"GO:0021510","spinal cord development","1/17","55/18842",0.0181818181818182,20.151871657754,4.27437669048785,0.0485012367383073,0.164241115301745,0.12144841061895,"MDGA2",1,"PC1"
"GO:0034332","adherens junction organization","1/17","55/18842",0.0181818181818182,20.151871657754,4.27437669048785,0.0485012367383073,0.164241115301745,0.12144841061895,"CDH4",1,"PC1"
"GO:1902895","positive regulation of miRNA transcription","1/17","55/18842",0.0181818181818182,20.151871657754,4.27437669048785,0.0485012367383073,0.164241115301745,0.12144841061895,"EGFR",1,"PC1"
"GO:0099172","presynapse organization","1/17","56/18842",0.0178571428571429,19.7920168067227,4.23213185246347,0.0493622299237784,0.164241115301745,0.12144841061895,"IL1RAPL1",1,"PC1"
"GO:0006998","nuclear envelope organization","1/17","57/18842",0.0175438596491228,19.4447884416925,4.19096901019666,0.0502224898030129,0.164241115301745,0.12144841061895,"LPIN1",1,"PC1"
"GO:0044331","cell-cell adhesion mediated by cadherin","1/17","57/18842",0.0175438596491228,19.4447884416925,4.19096901019666,0.0502224898030129,0.164241115301745,0.12144841061895,"CDH4",1,"PC1"
"GO:0048814","regulation of dendrite morphogenesis","1/17","57/18842",0.0175438596491228,19.4447884416925,4.19096901019666,0.0502224898030129,0.164241115301745,0.12144841061895,"IL1RAPL1",1,"PC1"
"GO:0048278","vesicle docking","1/17","58/18842",0.0172413793103448,19.1095334685598,4.15084161663489,0.051082016961562,0.165390480266568,0.122298310766927,"STX12",1,"PC1"
"GO:0038093","Fc receptor signaling pathway","1/17","59/18842",0.0169491525423729,18.7856430707876,4.11170589032543,0.051940811984542,0.165390480266568,0.122298310766927,"PLPP4",1,"PC1"
"GO:0060997","dendritic spine morphogenesis","1/17","59/18842",0.0169491525423729,18.7856430707876,4.11170589032543,0.051940811984542,0.165390480266568,0.122298310766927,"IL1RAPL1",1,"PC1"
"GO:0051881","regulation of mitochondrial membrane potential","1/17","60/18842",0.0166666666666667,18.4725490196078,4.07352060743085,0.0527988754566318,0.166660798180499,0.123237649807241,"MFN1",1,"PC1"
"GO:0071709","membrane assembly","1/17","61/18842",0.0163934426229508,18.1697203471553,4.03624691255752,0.0536562079620752,0.166710260819854,0.123274225051653,"IL1RAPL1",1,"PC1"
"GO:0048145","regulation of fibroblast proliferation","1/17","62/18842",0.0161290322580645,17.876660341556,3.99984814641799,0.0545128100846798,0.166710260819854,0.123274225051653,"EGFR",1,"PC1"
"GO:0016049","cell growth","2/17","426/18842",0.00469483568075117,5.2035349351008,2.63712521071181,0.0554548248086153,0.166710260819854,0.123274225051653,"DCC/EGFR",2,"PC1"
"GO:1902808","positive regulation of cell cycle G1/S phase transition","1/17","64/18842",0.015625,17.3180147058824,3.92953881379625,0.0562238255144314,0.166710260819854,0.123274225051653,"EGFR",1,"PC1"
"GO:1903078","positive regulation of protein localization to plasma membrane","1/17","64/18842",0.015625,17.3180147058824,3.92953881379625,0.0562238255144314,0.166710260819854,0.123274225051653,"EGFR",1,"PC1"
"GO:2000630","positive regulation of miRNA metabolic process","1/17","64/18842",0.015625,17.3180147058824,3.92953881379625,0.0562238255144314,0.166710260819854,0.123274225051653,"EGFR",1,"PC1"
"GO:0072657","protein localization to membrane","2/17","432/18842",0.00462962962962963,5.13126361655773,2.61039861556632,0.0568507421723421,0.166710260819854,0.123274225051653,"EGFR/WDR72",2,"PC1"
"GO:0018105","peptidyl-serine phosphorylation","1/17","65/18842",0.0153846153846154,17.0515837104072,3.89556456045949,0.0570782399870196,0.166710260819854,0.123274225051653,"EGFR",1,"PC1"
"GO:0048144","fibroblast proliferation","1/17","65/18842",0.0153846153846154,17.0515837104072,3.89556456045949,0.0570782399870196,0.166710260819854,0.123274225051653,"EGFR",1,"PC1"
"GO:0044091","membrane biogenesis","1/17","66/18842",0.0151515151515152,16.7932263814617,3.8623376101378,0.0579319264076521,0.166710260819854,0.123274225051653,"IL1RAPL1",1,"PC1"
"GO:0048640","negative regulation of developmental growth","1/17","66/18842",0.0151515151515152,16.7932263814617,3.8623376101378,0.0579319264076521,0.166710260819854,0.123274225051653,"DCC",1,"PC1"
"GO:0018209","peptidyl-serine modification","1/17","67/18842",0.0149253731343284,16.5425812115891,3.82983017696113,0.0587848853579649,0.166710260819854,0.123274225051653,"EGFR",1,"PC1"
"GO:0051055","negative regulation of lipid biosynthetic process","1/17","67/18842",0.0149253731343284,16.5425812115891,3.82983017696113,0.0587848853579649,0.166710260819854,0.123274225051653,"LPIN1",1,"PC1"
"GO:0071230","cellular response to amino acid stimulus","1/17","69/18842",0.0144927536231884,16.0630861040068,3.76686977978354,0.0604886231720017,0.170212172181679,0.12586372018654,"EGFR",1,"PC1"
"GO:0051205","protein insertion into membrane","1/17","72/18842",0.0138888888888889,15.3937908496732,3.6772083937364,0.0630387883816098,0.174065968678024,0.128713417465264,"EGFR",1,"PC1"
"GO:0033344","cholesterol efflux","1/17","73/18842",0.0136986301369863,15.1829170024174,3.64850854204222,0.0638873947000704,0.174065968678024,0.128713417465264,"STX12",1,"PC1"
"GO:0048667","cell morphogenesis involved in neuron differentiation","2/17","463/18842",0.00431965442764579,4.78770168974717,2.47978636291282,0.0642608595387563,0.174065968678024,0.128713417465264,"DCC/IL1RAPL1",2,"PC1"
"GO:0042058","regulation of epidermal growth factor receptor signaling pathway","1/17","74/18842",0.0135135135135135,14.9777424483307,3.62036901638971,0.0647352776075296,0.174065968678024,0.128713417465264,"EGFR",1,"PC1"
"GO:0070373","negative regulation of ERK1 and ERK2 cascade","1/17","74/18842",0.0135135135135135,14.9777424483307,3.62036901638971,0.0647352776075296,0.174065968678024,0.128713417465264,"DUSP26",1,"PC1"
"GO:1902893","regulation of miRNA transcription","1/17","74/18842",0.0135135135135135,14.9777424483307,3.62036901638971,0.0647352776075296,0.174065968678024,0.128713417465264,"EGFR",1,"PC1"
"GO:0061614","miRNA transcription","1/17","75/18842",0.0133333333333333,14.7780392156863,3.59277122927835,0.0655824376821607,0.174736824689269,0.129209483241304,"EGFR",1,"PC1"
"GO:0140056","organelle localization by membrane tethering","1/17","76/18842",0.0131578947368421,14.5835913312693,3.56569744901021,0.0664288755017057,0.174736824689269,0.129209483241304,"STX12",1,"PC1"
"GO:1904377","positive regulation of protein localization to cell periphery","1/17","76/18842",0.0131578947368421,14.5835913312693,3.56569744901021,0.0664288755017057,0.174736824689269,0.129209483241304,"EGFR",1,"PC1"
"GO:0071229","cellular response to acid chemical","1/17","77/18842",0.012987012987013,14.3941940412529,3.53913074961031,0.0672745916434768,0.174759254648785,0.129226069118284,"EGFR",1,"PC1"
"GO:0061387","regulation of extent of cell growth","1/17","78/18842",0.0128205128205128,14.209653092006,3.51305496428513,0.0681195866843539,0.174759254648785,0.129226069118284,"DCC",1,"PC1"
"GO:0070509","calcium ion import","1/17","78/18842",0.0128205128205128,14.209653092006,3.51305496428513,0.0681195866843539,0.174759254648785,0.129226069118284,"PLPP4",1,"PC1"
"GO:0051052","regulation of DNA metabolic process","2/17","481/18842",0.00415800415800416,4.6085361379479,2.40915296056559,0.0687098356246374,0.174759254648785,0.129226069118284,"DACH1/EGFR",2,"PC1"
"GO:0040008","regulation of growth","2/17","482/18842",0.004149377593361,4.5989748596534,2.40533148815813,0.0689600408614997,0.174759254648785,0.129226069118284,"DCC/EGFR",2,"PC1"
"GO:0050730","regulation of peptidyl-tyrosine phosphorylation","1/17","80/18842",0.0125,13.8544117647059,3.46231500780486,0.0698074157687986,0.174759254648785,0.129226069118284,"EGFR",1,"PC1"
