"","Aspartate","Guanidinoacetate","Glutamine","Glutamate","Pyroglutamine","Cysteine_glutathione_disulfide","Cys_gly_oxidized","Pipecolate","S_adenosylhomocysteine","N_acetyltaurine","Hydroxybutyrate_hydroxyisobutyrate_2","Taurine","N_acetylmethionine","Bromotryptophan_5","Citrulline","Erythronate","Mannose","Fructose","Anhydroglucitol_1_5","Glucose","Ribonate","Arabonate_xylonate","Oxalate","Malate","Palmitoyl_linoleoyl_glycerol","Palmitoylcholine","Hydroxydecanoate_3","Hydroxyoctanoate_3","Hydroxymyristate_3","Hydroxylaurate_3","Hydroxybutyrate_3","Linoleoyl_GPC","Stearoyl_GPC","Stearoyl_GPI","Enyl_palmitoyl_GPC","Enyl_oleoyl_GPE","Enyl_palmitoyl_GPE","Arachidonoylcholine","Oleoylcholine","Dihomo_linolenoyl_choline","Distearoyl_GPC","Docosahexaenoylcholine","Palmitoyl_arachidonoyl_GPE","Palmitoyl_oleoyl_GPE","GPC","Enyl_palmitoyl_palmitoleoyl_GPC","Enyl_palmitoyl_oleoyl_GPC","Enyl_palmitoyl_linoleoyl_GPC","Enyl_palmitoyl_palmitoyl_GPC","Sphingomyelin_d18_2_14_0","Sphingomyelin_d18_2_24_1","Lactosyl_N_palmitoyl_sphingosine","Sphingosine","Sphingomyelin_d18_1_24_1","Sphingomyelin_d18_1_20_1","Sphingomyelin_d18_2_23_0","Sphingomyelin_d18_2_16_0","Sphingomyelin_d18_1_22_1","Palmitoyl_sphingomyelin","Palmitoyl_dihydrosphingomyelin","Inosine","Methylguanine_7","Dihydroorotate","Aminoisobutyrate_3","Deoxyuridine_2","Leucylalanine","Fibrinogen_cleavage_peptide","Gluconate","Valine","Leucine","Isoleucine","Alanine","Serine","Glycine","Threonine","Phenylalanine","Tyrosine","Tryptophan","Histidine","Lysine","Arginine","Proline","Ornithine","Homocysteine","Cystine","Asparagine","Lactate","Pyruvate","Xylitol","Sorbitol","Maltose","Cholesterol","Choline","Palmitate","Stearate","Oleate","Linoleate","Arachidonate","Docosahexaenoate","Eicosapentaenoate","Myristate","Palmitoleate","Carnitine","Acetylcarnitine","Propionylcarnitine","Cholate","Deoxycholate","Glycocholate","Taurocholate","Adenosine","Guanosine","Uridine","Cytidine","Hypoxanthine","Xanthosine","Uric_acid","Allantoin","Nicotinamide","Pantothenate","Riboflavin","Pyridoxal","Thiamine","Ascorbate","Alpha_tocopherol","Gamma_glutamylalanine","Gamma_glutamylglutamate","Cysteinylglycine","Caffeine","Paraxanthine","Theobromine","Hippurate","Salicylate","Citrate","Succinate","Fumarate","Alpha_ketoglutarate"
"Enyl_palmitoyl_GPC",0.0104669788764584,-0.0903462495408108,0.0400292651259517,0.0489438686458486,-0.0165276098320943,-0.108391514679835,-0.162908088175005,-0.070859278099583,0.00160781375888799,0.0606406826685271,-0.132555202724374,0.0615547745817184,-0.113632001150835,0.0909434015165331,0.186823318674018,-0.0364576633714317,-0.0127052460134798,0.12332493503915,0.118793114474536,-0.0595654427724488,-0.0410978582690388,-0.0607603879908516,-0.00295454682956082,0.0204347899938699,0.0586968441129189,0.0544720861467166,-0.0292679641463785,0.0696595439513897,-0.0864268255129304,-0.00538615326236103,0.0501422720825053,0.0167502216388496,0.0139992723886326,-0.0554199791446672,1,0.0416570509822042,-0.0776343494152471,0.11962263908095,0.0444816140174271,0.138833884409829,0.00193450146863496,-0.128529010439939,-0.0737891041572341,-0.000709098577199487,0.0729763932650117,0.0545483923064732,0.0815443472740825,-0.111715657511313,-0.132991118127937,0.0175673325446632,0.257969703075642,-0.0485439297009913,-0.0932848992314917,-0.020837840997683,0.00419858348044128,-0.130289094955822,-0.027175539576711,0.072167061062125,0.00309940092189482,-0.00845080662322256,-0.0694408122994532,0.0564566292075271,0.0288894721859755,0.118283841505396,-0.057093472087331,-0.0119736995745614,0.0691070873262505,-0.029944120230571,-0.0796363050194107,0.184732241917782,0.0988660514471156,-0.111025665446301,-0.210224696799191,-0.0748593829323283,0.00798345990303068,-0.100009872314648,0.218015598700783,0.123757487619313,-0.0963663888587357,0.0244920968439079,0.151912692669722,0.117958659823021,-0.0129107149208329,0.0483474906396662,0.0753338855091522,-0.156491077753152,0.0805526290278217,-0.0354950767625579,-0.0543293153604836,0.0342409439335693,-0.0161438130707022,0.0110861390718516,0.120562112898443,0.0233179081998788,-0.114591606866442,-0.0598881071972187,0.223956463193282,-0.0922374954830354,0.112282530064876,-0.158090724721547,0.126044842783586,-0.0807284838083299,0.0236314036890713,0.145667584327178,0.0443601933559185,0.154316872831323,0.0560929903238106,0.000829783720992565,0.0230116923043531,-0.0398136700340545,0.067094863055576,0.164412768671059,0.0641099393581011,0.0784721697028153,0.0355074870906074,0.138757503861835,0.0719182863117713,-0.0226294500399583,0.0291917091548492,0.0345720184490649,-0.0820869774750502,0.0327789649057971,0.022437099923449,0.00961366338868528,0.194678877335596,0.0839194124093392,-0.153885262622503,0.0840396209261022,-0.0951787161917975,0.137908208704693,-0.0740434136886852,0.0624833288549777,0.0754781952354414,0.0367191384407008,0.0145070037506369,0.143927618505761
"Enyl_oleoyl_GPE",-0.0322962836922943,-0.0455076068441174,-0.0172601542234604,0.0958719915800683,0.00802113751994237,0.0507706105987362,0.0191214354538592,-0.165870813441738,-0.0656453442225606,-0.106036232846964,-0.101064375427364,0.0867776056279558,-0.0762516673728967,0.149069181229195,-0.0701827140591656,0.0166492690784624,0.0121086169420213,0.0144647097142561,-0.0363332000875288,0.082546994195845,-0.0495487608875096,0.0926459973219787,-0.0715706896680213,0.0842362216901181,-0.136672684676396,0.0923906578573514,0.114414420056781,-0.0724641239931806,0.0395367297405998,0.109988015367736,-0.0956001928203742,-0.103541056740892,-0.07949849557005,0.0891771077138512,0.0416570509822043,1,0.0577796507960971,-0.00206578927151772,0.202496013205935,0.126744802021537,-0.143930456722538,0.0131123065431222,-0.0152699531352176,-0.110200937179214,0.219846859959514,-0.0430567911419774,0.0657711531020652,-0.0966223561772393,-0.0430297495748285,-0.042580805610777,0.0478779609515683,-0.0186632339103567,-0.0358746135110254,0.138004289947589,0.0710309598032665,-0.0660412546784638,-0.02560301233985,0.0216021264764848,-0.0549382970383691,-0.0240134112134339,-0.106516355046808,0.14710267502402,0.153143591353297,-0.106211181551535,-0.0410855033130211,0.152660935727669,0.0536289876392888,-0.147657404006417,0.203047165701538,-0.135896283422722,0.0426956616311804,0.139289995590947,-0.044091803217395,0.041212026895329,-0.0206887419492306,0.0549605531876442,0.0345469910038248,0.00963824398924811,-0.0466296870010158,0.0262645340431521,-0.023330141903624,-0.104440187209597,-0.00535099896593191,0.121945809605718,-0.00200165088733559,-0.100236286017018,0.0402063173910554,-0.0480651650042648,0.0192195076992262,-0.0101473427391333,-0.0816486302536785,0.174284735085003,-0.00464453804218489,-0.0540075719414279,0.074508799153979,0.234654317331194,0.0118645608018963,0.154984114681923,0.0163855419763389,0.105189100446969,0.220842110515219,-0.056376034616683,0.0210860014620987,0.0457028341053319,0.0613052172268766,0.00875739701513201,-0.101750201260371,-0.0259245581010839,-0.0286319042770789,0.0926707589424804,0.0515945968991112,-0.11187429750985,0.192146628958005,0.0557293393194977,-0.0168887760531076,0.0430268717040286,0.0772108525539927,-0.00811517791783723,0.202641438489789,0.034289849447428,0.0281354058729312,-0.122608469390061,0.0469670043491049,0.0646845854252476,-0.150580756995263,0.0449688968460684,-0.0522788870349842,0.187912441981106,0.0235027634457954,-0.21525351572737,-0.0713902652125225,-0.0726322318538859,-0.115968302506546,-0.140118024100101,0.0701029492130419,-0.0849710016846124
"Enyl_palmitoyl_GPE",0.0976127631519361,-0.127452406856827,-0.0245305398375217,-0.186355533644931,-0.239555909084458,-0.0293292733564508,-0.0532392320090571,0.0480906323548627,-0.12342203909731,-0.19675545465,0.0419344275878377,-0.0115973298666459,-0.0529357534123478,0.147139246014334,-0.0634234655921524,0.138216491517907,0.0523283379473902,0.0989486783693292,0.217383147086113,0.140372135767378,-0.111686197376657,0.201737972002159,0.130579025786005,-0.324796789908233,0.112141773523129,0.214343285415695,-0.0557106821071727,-0.0315762553626867,-0.0791174216442472,0.0699641136796229,-0.027659318430585,0.0957023836697272,-0.154948399389255,0.0708511361319908,-0.0776343494152471,0.057779650796097,1,-0.0131122666422255,0.00679621420147213,-0.0219881484103565,-0.00143202603608476,-0.0770187127702343,0.245522101146463,-0.0920178094994031,-0.154277625665291,0.0458138270106577,0.144339353795508,0.0411886418884377,0.0101187751009089,0.0726210938278677,0.113795674418795,-0.0204085562462701,-0.118322762016105,0.0456173971183152,-0.0034167886260664,0.135395078180193,0.0283862764788485,-0.051409404442575,0.178848268699389,0.050171667110394,0.0803658330108919,-0.103167788319144,0.132896322650718,-0.103808402511819,-0.0851283254848638,-0.0821904719290818,0.0155111588024582,-0.0996488554979997,-0.0880162590153559,-0.0107000177598315,-0.103972531139724,-0.0519018842733386,-0.0280748884275247,-0.157123834536163,0.101869486110547,0.10830580297359,0.124857106854239,-0.00635622799270318,-0.165108967036635,0.0131602667208167,-0.222619612492715,0.00549722191149218,-0.118988255898208,0.101835123570965,0.049130396081816,-0.159826295978603,0.0491511692218105,-0.0288683291579677,0.102177768868013,-0.0639118553287406,-0.061902392344886,-0.0695323666432495,0.0370564152775606,0.0465586838617719,-0.0312980639965105,-0.131949494826029,-0.023544916803229,0.187775357232987,-0.0318489716799591,0.0289575310962691,0.0285402750245796,-0.123085229228689,-0.00236932335424468,0.00593783896521848,-0.0199809014473943,0.0701128739501103,0.212604323613878,-0.0864073654935944,0.10880221092738,0.130265794625076,-0.0590231768833696,0.149978313650191,-0.0572001357268634,0.0569492526579238,-0.0682145630341853,-0.106420397682793,0.186877371713352,-0.145933403058955,-0.11024078695647,0.034308032095671,0.00908766878765663,-0.100328342895487,0.0908273735183419,0.0379535547301145,0.077286305879615,-0.00253481849027162,-0.130969974772776,-0.187123963015127,0.193130894755642,0.0389884836910202,-0.0368836658189206,0.0999982894800137,0.00378993956874411,-0.0324354723088222,0.0229388143061211,0.0188674164064536
"Arachidonoylcholine",-0.0146660644818145,-0.102476837621318,0.0620903852010196,-0.110877803116374,-0.0716800419274117,-0.0451344679195297,0.0956358371766546,-0.161290607854675,0.0424323077846737,0.0250076733811789,0.00188035915612957,0.0543508580184361,0.0433082741708262,-0.140623547217063,-0.0684900785880824,-0.15203896444319,0.0470667887021216,-0.124184233990703,0.0844420944248947,-0.0853551978494376,0.0880529260445009,0.0841490065047183,-0.000754455622373945,0.034083583797538,0.00346137360099455,-0.0424490806236508,0.00894004085314443,-0.0245455901542884,-0.0627368774344335,-0.0584124159061673,-0.106560819711673,-0.000762490962835494,-0.119843608392144,-0.0759631599348225,0.11962263908095,-0.00206578927151791,-0.0131122666422255,1,-0.00966561754521614,0.00979451590090579,-0.0767939492048849,0.0937745263808977,0.0316474214477575,-0.0956049523706763,-0.143120978435499,0.193309359581624,0.19527301204615,0.163056279344043,0.122817778558573,0.0857046441609126,0.0601776461139052,-0.15424233738181,-0.0357198040511452,0.196346578260428,0.0929408873441763,0.00969273247936827,-0.00436915153801508,-0.0355074861436276,0.0442207557800093,0.0128592384079225,0.137670709000925,0.103422650124993,0.0682549970477185,-0.0522724703057501,-0.232525413044018,0.0717455679128828,0.0551033550448993,-0.00918509356224025,0.245346683716711,-0.0833107508373251,-0.0222564126336101,0.0367724680377546,0.00526071752896758,0.0277735748688029,-0.0870535118680516,-0.0118835022749802,-0.116346423879404,0.00253749360885198,-0.0937389635094958,-0.128396038866693,-0.11672252989578,-0.0978610732125206,0.0171650592843222,0.0679589965603617,-0.0800258792581855,0.0276654957053832,0.149254380040836,0.103265691599948,0.0785185944404731,-0.0607663301844804,-0.0766708626354377,0.0183395551473953,-0.118160081981775,-0.15204470761041,0.00413998786606648,0.145514420728748,-0.0266299608349101,0.0446061482438961,-0.149676499902592,-0.00170372343170482,-0.105690355634599,-0.00374140748225272,0.109093322473726,-0.127798791984752,-0.0739047228176025,0.0946269592835517,-0.144727631774342,0.0151309576886405,-0.0318219460933682,-0.107276457951043,-0.0174002019152525,-0.000716672571525292,-0.0594649990811503,0.0185685664071471,-0.0725021649264302,0.070812364417676,-0.0151304918361087,0.0432133875478093,-0.0157018390030562,-0.158071203835475,0.0649145945661785,0.0627071316868673,-0.134867070690273,-0.0507506027296563,0.00376189368336776,0.00393270807280197,-0.124269135819766,-0.055831150335442,0.0942689922376523,-0.0500049380577369,0.0733425126840231,0.0918756302865202,0.074846051361746,0.00372564722089224,-0.000257456471237078,0.00450615510281874
"Oleoylcholine",0.0155422184823176,0.0874038128590913,0.0937748841723741,-0.114319923184333,-0.0215500058648882,0.105586372245875,-0.0326650349870013,-0.0218371285991584,0.0848857743829856,-0.0178502794294245,0.0329671529707838,-0.160657857040582,0.0933569838215945,0.164125556507453,0.0641886263814093,0.0132041635745636,-0.0513833742427002,-0.165445911014057,0.0896956700445638,-0.00548050662447208,-0.0115658070204939,-0.00521696953924399,0.0514707594661984,-0.053095488342752,-0.0654388984575802,0.108885723372004,0.0107796581946134,0.0651379752675187,0.00323406034366878,-0.0277352854799605,-0.0556891256487617,0.068757263167947,0.031713998669304,0.0892824702599897,0.0444816140174271,0.202496013205935,0.00679621420147204,-0.00966561754521632,1,-0.0568177180592514,-0.0690405688162313,-0.163163222020119,0.169876981083612,0.0299790762656264,-0.0975103541352047,0.0761708803798911,-0.0639341006457792,-0.000962864272890207,0.059697710547887,0.115640678005201,-0.0161885121900822,0.0266438023963841,-0.132772688291606,-0.0312677187749419,-0.10367152974828,-0.0220791176998804,-0.0429756223422972,0.102255871255413,-0.076540689666667,0.164853199068515,0.129290357866442,0.0029757487456044,-0.123516445020508,-0.0511831951850746,0.175499588443418,-0.0449702919936845,0.0972274514666637,0.204580537441172,0.140898930183163,0.02859180041207,-0.00899930097790226,-0.153883975394011,0.068583124805942,-0.00651827941831032,-0.0511082850406942,0.199128634881509,0.0247117407879989,0.0321052800303533,0.168045137358301,0.0107112393242949,0.11421616633024,-0.0259097620743463,0.0688592714607642,0.0769845502878806,0.108531611994665,-0.052563935529611,0.146792115425447,-0.0986869170001981,0.00867624811736386,0.0347747534993318,0.161791265129269,0.0124220526612807,0.021420613080252,-0.13135022404934,-0.209847195958026,-0.0691382655856011,-0.127118009518583,-0.129459610561692,-0.149500901003322,0.0634952275022557,-0.129310275855655,0.0803727506966702,-0.00457829971658814,0.0738166787839343,0.038299082642236,0.0612609004941677,-0.0740699420993891,0.0110130906956623,-0.0261556000871093,-0.0328361558102101,0.00186732764830707,-0.0836613583086412,0.0598743367183233,-0.030967189333217,-0.0114017057918109,-0.0896616580398136,0.0200589931958824,0.0405642825271668,-0.201729691021864,0.15516804070635,-0.0301827605589866,-0.0174483814976848,0.0327977549848016,-0.0607107319333315,-0.0239898945941291,-0.188480305600515,0.11661679578827,-0.175617893101808,0.0223774591244994,0.00284447058298628,-0.0854778090952435,-0.104360793834222,0.152378000149571,0.102130030532226,-0.074747870405924,-0.0073002267329034
"Dihomo_linolenoyl_choline",-0.186469817373915,0.0527319480068177,-0.166850226470218,-0.186645475276467,-0.0780112422737516,0.167429899537387,-0.0118113017237274,0.110955450548526,-0.012716100729557,-0.0185960036021261,0.0466756778943776,-0.0873461454196774,-0.0650618984045526,0.0077110785324393,0.0198993062173499,0.00405719242867349,0.0824731692863033,0.00286292118361662,0.125084026289427,-0.096795372397146,-0.0124570514027709,0.0395249820233434,-0.0758524411678368,0.0499516138645352,-0.00103937289305349,0.0281930140025139,-0.184397072110356,-0.036938637397314,-0.00358374493958249,0.117680606244045,0.0794249196592672,0.0995794913431845,-0.0222695013664086,0.150380168747111,0.138833884409829,0.126744802021537,-0.0219881484103563,0.0097945159009058,-0.0568177180592514,1,0.140789391740713,-0.133364960658375,0.0439804546784744,0.065048837834959,0.0412843126279502,0.0852731742279568,-0.00746270865870294,-0.0428467190549299,0.102807087449855,0.153590500431369,0.0343643296553512,0.162814487352349,0.13796408002896,-0.116453204303701,0.00677186928387733,-0.00063979874746879,-0.000272422849679331,0.0820900760726628,0.080088211232704,0.0450911630675372,0.0852129979947476,-0.172899677316538,0.0414323605893765,-0.255708192948478,0.13510794425297,-0.0104432353252189,0.0271211198619185,-0.0115729472431501,-0.145809987342363,-0.107912770377537,0.237742175714041,0.123122396670415,0.0500372643852121,-0.070812426057508,-0.031435896077684,0.0558862515194333,0.111446177021578,0.0161868904746804,-0.121744664093183,-0.150334689224477,-0.0554464104390419,0.0134199809885182,-0.0506669214674577,0.0158528817467752,0.020586094287936,0.0527052811567982,-0.0779165659087932,0.202675650076321,-0.0410888212414355,0.0262663772856114,-0.0141287547314714,-0.0277131045170803,0.00383958058683451,0.0424811012113743,0.0344388507132447,-0.0283589009393829,-0.0490390019154601,-0.177624701658213,0.102229528995705,0.0667874071522241,0.01703349499303,0.00432820335094655,0.0181185889686687,0.0308213208179488,-0.0975412491973153,-0.0745759675145356,-0.0210897730434441,0.0884884963167133,0.188629899257199,0.0234006045558393,-0.0896382987209318,0.141163737554314,-0.00566830140129506,-0.00581060093436418,-0.188136213645577,-0.133797013550431,0.0117564996473731,0.064365571072322,0.0269111722855051,0.0246793269547972,0.166434782570136,0.0735027613862258,-0.0531747004105579,-0.0290780899862777,-0.0296494505649081,-0.106398052745217,-0.0746536174937329,-0.0585558828160584,0.069787033950949,-0.103596468722548,0.136683478947065,0.0426867072652119,0.0527322680020955,-0.0582708328551521,0.0810834510292615,-0.00528584737424343
"Distearoyl_GPC",0.149730017212187,0.00529349265469588,0.0179512466739503,-0.0237685627712748,-0.0392733054158464,-0.141244673587866,0.213344557846588,-0.132120424328981,-0.146071456066365,-0.0588863280867201,0.0303513827921671,-0.00828293890394947,0.0160438902342955,0.197224104132444,-0.135664728926256,-0.0655661011458073,0.0595585519098121,0.077745698501496,0.168485713885242,-0.0899883942100159,-0.0895720945943523,-0.0558696755038273,-0.125007222532627,-0.136643827467798,0.128170649757849,-0.00889675005505297,0.0439113261890731,0.101458675055043,-0.0622279998798962,-0.0196618964246522,-0.206011835323137,-0.0493699928920163,-0.0521097465518601,0.0485865351973928,0.00193450146863486,-0.143930456722539,-0.00143202603608479,-0.0767939492048849,-0.0690405688162313,0.140789391740713,1,-0.010846966747349,-0.0196395624237697,0.0377179807621395,-0.0490428805496872,-0.083888784512276,-0.0783648418934885,0.038859069673336,-0.124642183659832,-0.179622472600849,0.0452160793590379,-0.041299687610583,-0.0946831371044468,0.0987961002845235,0.13409919225538,0.0394350700410244,0.150608417125871,-0.150777889628751,-0.0328905214813266,-0.0308383412959012,0.0988386002596762,0.138115936760057,0.0237081965760079,-0.0847568893925444,-0.036873828546541,0.0857442888688626,0.146040198125684,0.18416033719183,0.156853459147225,-0.0752600702587928,-0.0370931905018042,0.00129473068555182,-0.157368154489435,-0.0338275945324735,-0.114096807940731,-0.0245486005868587,0.00482283566402126,0.0440023570625365,0.237533087649826,-0.00991806943377021,-0.0614836245107666,-0.199715315939699,-0.0320821737851901,0.124567644300503,-0.0104917971912959,-0.0871361228865424,0.00392051047747275,0.0315378289632527,-0.0127288937355838,0.0507778385680286,-0.0173819731236031,0.208511353653888,-0.0526186201360496,0.121195594245468,0.0559995861694927,0.0443028571459906,0.0795548692223123,0.0678075944767787,-0.140764149997711,0.0289473214005199,-0.102806184766375,-0.135472951550804,-0.112553641944901,-0.118464170900133,0.0655950042713486,0.0289664098969244,0.0581460085744715,0.16962686910798,-0.0288338004196058,0.173170513642784,0.130521090391344,-0.120476860863204,0.101396284609968,0.0897502945478338,-0.0773137028165733,-0.0997185862636534,0.095267710933466,-0.0461682149126869,0.13313321829822,-0.0450285962976399,-0.0360449871612022,-0.0104825524214735,0.0134507191487424,0.155879530480531,-0.0644738930911958,0.0743186300126181,-0.115627395508871,0.0081331153487327,0.129635326204471,-0.0745185861662522,-0.00834354334570678,0.153698814985949,0.086160060238733,0.0608525348698214,-0.0548606575149451,0.050653211833188
"Docosahexaenoylcholine",0.0825993014130691,0.0679964608345085,0.02988362491263,0.148420740216161,0.0234687039121045,0.23301770582387,-0.068746169336807,-0.0604029239744712,0.0119388954672423,0.0650195406929393,-0.101499949951105,0.15378277583257,-0.126763656596357,0.0205221794784394,-0.119094017848778,0.00156757772402208,-0.10119875862149,0.0226592129424763,0.057929923379609,0.0156047838844096,-0.0114743051371445,0.0918405198645119,0.0381874163554283,0.0586116656868459,-0.115263796875175,0.0912087253870089,-0.1183667540714,-0.0456613822055282,-0.13777833153812,0.0672633255989556,-0.147370070158788,0.0881722420450533,-0.0684672631778375,0.0563685000539957,-0.128529010439939,0.0131123065431223,-0.0770187127702342,0.0937745263808975,-0.163163222020119,-0.133364960658375,-0.0108469667473489,1,0.0174124228110587,0.0399621797440507,0.0659960193425617,-0.0917059204717078,-0.135463471722125,-0.0567201735566384,-0.133123492286211,0.0681803461953683,0.345210332834279,0.0650851585454977,-0.067249499411036,-0.0488921867463721,-0.15075181348646,-0.0208051559755886,-0.137136835161665,0.0611727149037731,-0.0429955260942725,0.0501848248268146,-0.00932250677348238,0.031314298366321,0.185597364404184,0.108797622456486,0.113169076555106,0.0936115801033922,0.0377669930391307,-0.104521213515692,-0.164406831560492,0.00540503209308418,0.0625360518865772,-0.0954249152858875,0.106697112279355,-0.0125948132215295,-0.0898692353711589,0.0554959449625409,0.0424670026836739,-0.00848626289019258,0.141334724189787,0.0222732454110454,-0.0746939601051171,0.134857837402523,0.0121298269067296,0.00497830727287672,0.237241520238687,-0.165279794127745,-0.0144786436121054,-0.0288726831244762,-0.168189449965798,0.0233698354712488,-0.162124395200545,-0.115017443651682,0.0588549154105448,0.0119506661349596,0.0292826227794654,0.013275083294991,-0.0251042687702944,-0.121770063673376,0.0192931689225002,0.112031444356362,-0.0332709160725137,0.0887172171310266,0.104315589879173,0.087771414270839,0.115736560206079,0.213958395132287,-0.181517534584488,-0.0183483368996058,0.1041218476232,0.0868243600085701,0.00141930866272073,0.169581710775099,0.0352763385401291,-0.0674227320761037,0.0945102204150826,-0.0857685783047071,-0.0920758427435988,0.0570614713356703,0.0420561932110306,0.0156585667149319,-0.0360983979455968,-0.0407327427322017,-0.0482011930184389,0.139337020868862,0.157469290801442,-0.0279563555165013,-0.0108749934078079,-0.113912802773456,0.219801250660609,-0.0389900996126543,0.199513903898444,0.0834919223675725,0.052506666156184,-0.117438707228405,0.123098502610022,-0.11506519739519
"Palmitoyl_arachidonoyl_GPE",0.00591540773933416,-0.168351113839471,0.128519670972395,0.235253682475509,0.0808100846552735,0.0979848036051166,0.0919997164286499,0.036329787541072,0.0454353932348718,0.0535513247745589,-0.101653385019538,-0.0813710149047938,-0.187871787153543,0.0284274706615467,-0.0051789762934447,-0.0480395000502898,-0.0436177018761074,0.0281160387681009,-0.144724942036958,-0.124314078653721,0.0241828278516014,-0.0121780790916443,-0.0624410047770565,-0.0206666109389997,-0.0197894379963808,-0.0917382688027076,0.0366707355110416,0.0354153024859449,-0.0515344723658698,-0.155818192037597,-0.00754656842344555,0.0376328648788031,0.137678428600253,-0.110091679605519,-0.0737891041572341,-0.0152699531352176,0.245522101146463,0.0316474214477574,0.169876981083612,0.0439804546784744,-0.0196395624237699,0.0174124228110587,1,0.0770562651727821,0.122419538377778,-0.0512153154227468,-0.0448943361940383,-0.106562982451365,-0.0939577234705319,0.0651137872524615,0.0105737978528001,-0.0305752813716412,-0.0514067556006012,-0.0613142730855714,0.00269400319140787,-0.0164390639385125,0.0745416644415357,-0.0836574609486933,-0.0751803303779576,-0.151353750542884,-0.00756307635967721,-0.0370993176843878,-0.124842115198259,0.178622205681953,0.03478037549718,-0.00126377148068417,-0.0438899317041345,-0.0409110003927106,-0.127640948190684,0.152607335182473,-0.0205966347708219,0.135244326044834,-0.0828970566644896,0.0379682361419818,-0.0491278605134205,-0.185523929103824,-0.0915177902350517,0.038519744132548,-0.170151339920619,-0.102864492939423,-0.0173425218726996,0.107222641477339,0.194289620155342,0.0181098754002339,-0.0162378622654265,0.108653340324664,0.0159808039833083,0.141350151465695,0.00991278474858877,-0.0562150512994935,-0.115082291198071,-0.0486892008465712,-0.0167248230762968,0.202577789865345,-0.0507398228182311,-0.0992454126853693,0.0457691728002322,-0.10655236099369,0.053067786725348,-0.0799046654690205,0.0742765922763322,0.0592329728977828,0.00533404401578289,0.174766205821191,-0.0895527812446294,-0.039481186132225,-0.0104355776101886,0.115409761580857,0.00838187218140797,-0.173806548114461,-0.0721881609493342,-0.0612420845629635,-0.142895167522791,-0.0971693673839739,0.0472316206039932,-0.017080411912306,-0.123669270156662,0.0268725099277063,0.16084396778387,-0.000879186285149355,0.078833792594692,0.105995750747313,0.0160078146647709,-0.0573858105556269,0.0912140081632257,-0.0704390489094053,-0.024527445766571,0.0118473432386406,0.068415471960293,-0.0135108093727191,0.223228431829461,0.0411634121067765,0.117021331405908,-0.178522176303158,-0.0337034465695071,0.0532870422623445
"Palmitoyl_oleoyl_GPE",-0.0346855224503637,-0.0411194835250232,0.202307276773396,-0.0873322112780877,0.0553467040104752,0.0173581787954475,0.0154407313466238,0.0287166589319264,-0.151829645576804,-0.0573876097967963,-0.0202637087666677,0.0303712463779381,-0.0860499435530212,-0.00465416327786383,-0.174164081124535,0.0746736144280153,0.134483676267227,0.0543125102218558,-0.106690476683944,-0.0372160061285375,0.0400330519282475,0.0890238044733622,0.10355396067709,-0.00722174269907964,0.0479033338846836,0.0235128755883614,0.0685491723073584,0.0802828351293,-0.01707156229763,0.0536277956971722,-0.0365058993770572,-0.0677236595574792,0.0340826931654881,-0.0605958842429166,-0.000709098577199391,-0.110200937179214,-0.092017809499403,-0.095604952370676,0.0299790762656263,0.065048837834959,0.0377179807621395,0.0399621797440506,0.0770562651727823,1,0.0049737871519868,0.0370516239878692,0.153537740802796,0.0352508033312371,0.0720513007545914,0.0333597066884061,-0.0195878604691038,-0.106838322300027,0.0413066046205686,0.132344343400417,0.0104094900494702,-0.127766858861736,-0.0390650930325706,0.0116752841034164,-0.169594267310557,0.065711500605639,-0.0515075884389437,-0.0507456947950678,0.0653799404241333,0.0235786293423192,-0.00661391006079222,0.0192875831570438,-0.0238204928556138,-0.15156603091137,0.0272016629071942,-0.164577888822379,-0.0459605523144752,-0.0688509208955218,0.0265731884972842,-0.251819369945703,0.0645465730126148,0.0512792896083094,0.0264631052913117,-0.102566247172879,-0.102435287528065,0.0278657805622003,-0.0567853340800574,0.0422426826978372,0.0902708384820043,-0.0324049920803194,-0.178267134925792,-0.0817302499282004,0.0872125780506958,0.0441542887211979,0.0142136670680633,0.0377279766160739,-0.175079076776351,-0.0419122805247144,0.169287737727411,-0.0636945557046974,0.251312528126315,-0.017784092494149,-0.0746845837594631,0.0508526919498139,-0.0455172594489723,0.0455645184564018,0.0611442601395874,0.0802757278133374,0.0911302941344181,-0.0856475029721342,0.0986278987535664,0.0162630149954853,-0.0896256971700949,0.0181518173879408,0.0483724574840965,-0.0170157423902942,-0.0750649157708405,0.223953596212067,-0.156985708978566,0.129683084055653,0.120908857207462,-0.0550724410870622,-0.124570011585092,-0.124801111741297,0.0674962935870553,0.0787732716272399,-0.0554244390046433,-0.0354668247628677,0.250917032050729,0.0597566033900991,-0.0510991219976267,-0.0411638179243119,-0.0309167714243012,-0.175212923755076,0.110698954405577,-0.105593799182292,-0.0440269243927702,0.0661296528685224,-0.220565419526162,-0.0632868374724318,-0.0238468632144646,0.0907436195439486
